region,date,day of the week,region_POLSKA,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
ŚŚ_Gaus_Noise_seed_1,2020-10-19,4,0,0,1,0,0,0,0,0,0,0,0,-0.1833806715479517,-0.05807406202988976,-0.3197234685006051,-0.18797487831006449,0.0684136767386992,8198.878241967284,676.0105789977234
ŚŚ_Gaus_Noise_seed_1,2020-10-20,5,0,0,1,0,0,0,0,0,0,0,0,-0.19818823972756314,-0.050592034521493336,-0.3105463204129901,-0.18439113024944062,0.08134323541260453,8591.038212604752,711.8966928980385
ŚŚ_Gaus_Noise_seed_1,2020-10-21,6,0,0,1,0,0,0,0,0,0,0,0,-0.21562367404313115,-0.05024179747931186,-0.3025774642385565,-0.19496405960301616,0.07879656898425601,9574.52914729527,719.9442857254445
ŚŚ_Gaus_Noise_seed_1,2020-10-22,7,0,0,1,0,0,0,0,0,0,0,0,-0.18509291992619495,-0.010264056719362473,-0.2701539042245333,-0.2013605611530175,0.07328546649300352,9809.080968366527,788.862657261452
ŚŚ_Gaus_Noise_seed_1,2020-10-23,1,0,0,1,0,0,0,0,0,0,0,0,-0.20416934234737497,0.020274192714556123,-0.2710205178384011,-0.19119559173190853,0.06803618966285875,10201.393497915358,847.4229947302896
ŚŚ_Gaus_Noise_seed_1,2020-10-24,2,0,0,1,0,0,0,0,0,0,0,0,-0.3544753175268738,-0.09085563323062654,-0.2942311272025484,-0.08670633917661733,0.051700688053090374,11561.716296897483,904.6228416793109
ŚŚ_Gaus_Noise_seed_1,2020-10-25,3,0,0,1,0,0,0,0,0,0,0,0,-0.40464952061156706,-0.1459030937864861,-0.2571132974234035,-0.13165156535917957,0.03879044022687931,11747.08944734396,934.2615057112922
ŚŚ_Gaus_Noise_seed_1,2020-10-26,4,0,0,1,0,0,0,0,0,0,0,0,-0.2512224767104188,-0.05981270389852363,-0.285406370227975,-0.2826423364401053,0.0936315270547246,12759.25072041067,996.7726130061316
ŚŚ_Gaus_Noise_seed_1,2020-10-27,5,0,0,1,0,0,0,0,0,0,0,0,-0.2816763100311682,-0.040785523802229974,-0.3268516584654502,-0.28747828103770934,0.0996659882008511,13298.784229679042,1105.1652414985601
ŚŚ_Gaus_Noise_seed_1,2020-10-28,6,0,0,1,0,0,0,0,0,0,0,0,-0.25654708233987256,-0.0286891253521745,-0.27734024722008677,-0.31317789567158055,0.10127928585290057,13766.424293478973,1157.8708538291658
ŚŚ_Gaus_Noise_seed_1,2020-10-29,7,0,0,1,0,0,0,0,0,0,0,0,-0.2751252270541329,-0.020583960551149545,-0.3581081885244448,-0.29046530812679583,0.10054918596088591,14728.016215861955,1195.790677653098
ŚŚ_Gaus_Noise_seed_1,2020-10-30,1,0,0,1,0,0,0,0,0,0,0,0,-0.2916055072768072,0.010159035940060014,-0.33403167623771807,-0.2786512540693629,0.10036044992688625,15265.342745911026,1226.9779025209216
ŚŚ_Gaus_Noise_seed_1,2020-10-31,2,0,0,1,0,0,0,0,0,0,0,0,-0.3556678031783553,-0.10034933244481499,-0.39527800776293004,-0.14029242306571155,0.06925687210354604,16234.54605360714,1310.9991957331818
ŚŚ_Gaus_Noise_seed_1,2020-11-01,3,0,0,1,0,0,0,0,0,0,0,0,-0.6437851532276481,-0.4135993973586462,-0.4543744364417701,-0.2717863975416996,0.07182998633774941,16853.196843453657,1345.9621502432858
ŚŚ_Gaus_Noise_seed_1,2020-11-02,4,0,0,1,0,0,0,0,0,0,0,0,-0.3146082742733753,-0.13363804839357454,-0.4020305248085511,-0.3329758340990497,0.12507315339529987,16640.69767304707,1384.708148494219
ŚŚ_Gaus_Noise_seed_1,2020-11-03,5,0,0,1,0,0,0,0,0,0,0,0,-0.30213973288330825,-0.07865887282835574,-0.3971557606350865,-0.3174952958249861,0.11387427813259139,18334.38145143316,1574.2440019214737
ŚŚ_Gaus_Noise_seed_1,2020-11-04,6,0,0,1,0,0,0,0,0,0,0,0,-0.2819329581329907,-0.08117843463847786,-0.40164459591711915,-0.2871520774380539,0.11986968913406243,17517.97280607857,1655.927229627166
ŚŚ_Gaus_Noise_seed_1,2020-11-05,7,0,0,1,0,0,0,0,0,0,0,0,-0.21330815138181533,-0.019767359202354232,-0.38404470588692174,-0.2797596453747432,0.11211565579015303,18355.540815059005,1605.5922204605665
ŚŚ_Gaus_Noise_seed_1,2020-11-06,1,0,0,1,0,0,0,0,0,0,0,0,-0.20306801164726923,0.0,-0.3823107105478651,-0.27877652473479353,0.11719739229137044,19127.054327420305,1678.4335720732824
ŚŚ_Gaus_Noise_seed_1,2020-11-07,2,0,0,1,0,0,0,0,0,0,0,0,-0.44852420208727667,-0.13602314354740813,-0.4185587324796239,-0.10806415888861721,0.06753212475612956,19280.410570106957,1861.7030644876363
ŚŚ_Gaus_Noise_seed_1,2020-11-08,3,0,0,1,0,0,0,0,0,0,0,0,-0.5051527310080541,-0.25203954099763415,-0.39193060457479956,-0.15265019029219684,0.05846677865247243,19222.74435111956,1825.5822442957574
ŚŚ_Gaus_Noise_seed_1,2020-11-09,4,0,0,1,0,0,0,0,0,0,0,0,-0.33277418669016967,-0.10864411930460306,-0.43747399632016626,-0.311594403043541,0.11932702663522081,21127.30505234588,1811.6260899193553
ŚŚ_Gaus_Noise_seed_1,2020-11-10,5,0,0,1,0,0,0,0,0,0,0,0,-0.2549641887620475,0.1786012277303232,-0.3898309535442919,-0.33420396833231464,0.11079431165578155,22195.50186794251,2014.6245341206998
ŚŚ_Gaus_Noise_seed_1,2020-11-11,6,0,0,1,0,0,0,0,0,0,0,0,-0.6996932782690297,-0.7625914818914629,-0.5945011803699538,-0.772033205433321,0.27705349257612527,20762.226575357898,1908.6459840392988
ŚŚ_Gaus_Noise_seed_1,2020-11-12,7,0,0,1,0,0,0,0,0,0,0,0,-0.3390831635013884,-0.01948322689076513,-0.42190941624344935,-0.32838819832196275,0.12887439480886048,21860.69379875862,1909.692184477021
ŚŚ_Gaus_Noise_seed_1,2020-11-13,1,0,0,1,0,0,0,0,0,0,0,0,-0.3542187827552348,-0.010059981817966383,-0.42990468211019023,-0.30743632410110433,0.1368766742238658,21369.528799840315,2033.1090729322618
ŚŚ_Gaus_Noise_seed_1,2020-11-14,2,0,0,1,0,0,0,0,0,0,0,0,-0.3931705048501027,-0.08946724682228097,-0.39218136287402144,-0.09095915208644179,0.06979816030108701,22218.185752510977,2052.31740523943
ŚŚ_Gaus_Noise_seed_1,2020-11-15,3,0,0,1,0,0,0,0,0,0,0,0,-0.4453282204251569,-0.2309210718186258,-0.31033300540167025,-0.1453735898565168,0.05201031376385526,21754.090302344295,2127.468713765815
ŚŚ_Gaus_Noise_seed_1,2020-11-16,4,0,0,1,0,0,0,0,0,0,0,0,-0.3581008790798933,-0.11103035788254678,-0.42895426271057785,-0.28015918117630284,0.12223650637354887,21750.158886472163,2073.9923725337394
ŚŚ_Gaus_Noise_seed_1,2020-11-17,5,0,0,1,0,0,0,0,0,0,0,0,-0.3421045753028578,-0.07994918761138844,-0.40472749750250314,-0.3100799350685662,0.11882255373275027,23294.967859867273,1999.975953783666
ŚŚ_Gaus_Noise_seed_1,2020-11-18,6,0,0,1,0,0,0,0,0,0,0,0,-0.33684356267194543,-0.07725784659198748,-0.4301790954928693,-0.28291276236963664,0.11900603008587621,22981.048205702562,2124.6776801089873
ŚŚ_Gaus_Noise_seed_1,2020-11-19,7,0,0,1,0,0,0,0,0,0,0,0,-0.342657718024348,-0.06911169325987512,-0.4116512573449529,-0.30555331806323516,0.12066891908440917,21134.305454326826,2131.999500578826
ŚŚ_Gaus_Noise_seed_1,2020-11-20,1,0,0,1,0,0,0,0,0,0,0,0,-0.34694672656207853,-0.020262832704492577,-0.4078591300662107,-0.26855864098051097,0.12094032691004343,21895.866959560542,2178.707758070563
ŚŚ_Gaus_Noise_seed_1,2020-11-21,2,0,0,1,0,0,0,0,0,0,0,0,-0.40156234249842016,-0.08863635486881133,-0.3931239488983004,-0.09330447505655315,0.06882764514100796,22744.99592620056,2154.5293145566307
ŚŚ_Gaus_Noise_seed_1,2020-11-22,3,0,0,1,0,0,0,0,0,0,0,0,-0.5739128794983631,-0.3611958668716439,-0.43553907905444783,-0.16227803136198116,0.0685699442526405,21014.737010861023,2183.1669210684317
ŚŚ_Gaus_Noise_seed_1,2020-11-23,4,0,0,1,0,0,0,0,0,0,0,0,-0.33466891722419917,-0.12127948856577171,-0.42872364502618077,-0.2705268887024181,0.10983403231121075,22953.17015211227,2140.875887582278
ŚŚ_Gaus_Noise_seed_1,2020-11-24,5,0,0,1,0,0,0,0,0,0,0,0,-0.3361057896081056,-0.09003592139753024,-0.3994464591392797,-0.29141389346525626,0.12373424100967795,22732.49781176552,2181.7955231773403
ŚŚ_Gaus_Noise_seed_1,2020-11-25,6,0,0,1,0,0,0,0,0,0,0,0,-0.28806669584860367,-0.08008730874503384,-0.3866204143673969,-0.2815371027689661,0.10572919836624473,22091.42602925698,2134.7742799809835
ŚŚ_Gaus_Noise_seed_1,2020-11-26,7,0,0,1,0,0,0,0,0,0,0,0,-0.3191973694509513,-0.06170975494707779,-0.42628206855811124,-0.26824770304327417,0.11433686340733852,21848.34772782155,2107.581629611625
ŚŚ_Gaus_Noise_seed_1,2020-11-27,1,0,0,1,0,0,0,0,0,0,0,0,-0.31360053742010136,-0.029909647449840406,-0.40604769224841014,-0.24614191329575258,0.11005692785535706,21235.967605646318,2160.6929804552906
ŚŚ_Gaus_Noise_seed_1,2020-11-28,2,0,0,1,0,0,0,0,0,0,0,0,-0.25581602826027944,-0.056584480547149166,-0.320112648458015,-0.04085260080960035,0.047930180148393585,21158.088456044916,2140.7289346873918
ŚŚ_Gaus_Noise_seed_1,2020-11-29,3,0,0,1,0,0,0,0,0,0,0,0,-0.5739083605506138,-0.34181533540645176,-0.4336873914308572,-0.14226393683608418,0.06864739002531985,21385.534308574603,2123.4915635639086
ŚŚ_Gaus_Noise_seed_1,2020-11-30,4,0,0,1,0,0,0,0,0,0,0,0,-0.1912197303549007,-0.06759355255631794,-0.35457487471506083,-0.2541157062186429,0.09829328772849186,20107.066316493972,1966.2206819302035
ŚŚ_Gaus_Noise_seed_1,2020-12-01,5,0,0,1,0,0,0,0,0,0,0,0,-0.2245330887301374,-0.04051681675248874,-0.37663745082175265,-0.2568508255724108,0.11205888700380659,20719.9297749343,2058.626790322845
ŚŚ_Gaus_Noise_seed_1,2020-12-02,6,0,0,1,0,0,0,0,0,0,0,0,-0.20447994086530275,-0.04981511680464082,-0.39464637048941686,-0.24335432559844755,0.10894739297512249,20314.289168803545,1924.0345088788358
ŚŚ_Gaus_Noise_seed_1,2020-12-03,7,0,0,1,0,0,0,0,0,0,0,0,-0.21621644803973475,-0.020065339080102825,-0.359593141244168,-0.24768011648346505,0.09124807371138068,19473.271289632423,1893.156501484525
ŚŚ_Gaus_Noise_seed_1,2020-12-04,1,0,0,1,0,0,0,0,0,0,0,0,-0.21147944374725197,0.019952096233246227,-0.34582072955547893,-0.22983883650976936,0.10249352020955621,20293.647412920993,1873.8434643365254
ŚŚ_Gaus_Noise_seed_1,2020-12-05,2,0,0,1,0,0,0,0,0,0,0,0,-0.25124006321274256,-0.0397499764942549,-0.29633664574339214,-0.02935360525569433,0.05111926056598603,18275.397757976887,1856.2343666475208
ŚŚ_Gaus_Noise_seed_1,2020-12-06,3,0,0,1,0,0,0,0,0,0,0,0,0.02076131537550428,1.0703780580321578,-0.2517043938202026,0.03065472849874782,0.030921419384693578,19577.754890408352,1796.0998310641125
ŚŚ_Gaus_Noise_seed_1,2020-12-07,4,0,0,1,0,0,0,0,0,0,0,0,-0.25433820229398735,-0.14419000753571984,-0.4033344910299836,-0.2387769601647984,0.09498781233486724,20125.21499093268,1805.399334936379
ŚŚ_Gaus_Noise_seed_1,2020-12-08,5,0,0,1,0,0,0,0,0,0,0,0,-0.25002179087706655,-0.08014551272547019,-0.3787209352030562,-0.2368251167951008,0.10891268310968713,19629.79880509505,1755.9575805756126
ŚŚ_Gaus_Noise_seed_1,2020-12-09,6,0,0,1,0,0,0,0,0,0,0,0,-0.23194584072663563,-0.06989516277505751,-0.3874321133228274,-0.24864832071782483,0.10089728490028343,19303.346600999925,1765.6230800143442
ŚŚ_Gaus_Noise_seed_1,2020-12-10,7,0,0,1,0,0,0,0,0,0,0,0,-0.22733799939911842,-0.020711931020567006,-0.3329536479154226,-0.23167360603396575,0.0973328819298937,17891.79490022274,1745.7446686003714
ŚŚ_Gaus_Noise_seed_1,2020-12-11,1,0,0,1,0,0,0,0,0,0,0,0,-0.2406557668914757,0.0,-0.3697325134102267,-0.2375767737034051,0.09772408881093565,18759.626393718518,1832.6508439425515
ŚŚ_Gaus_Noise_seed_1,2020-12-12,2,0,0,1,0,0,0,0,0,0,0,0,-0.2548634124018336,-0.05820197703181209,-0.28418944781613026,-0.03002726710149493,0.05125407422007858,18479.158923238818,1755.227856300438
ŚŚ_Gaus_Noise_seed_1,2020-12-13,3,0,0,1,0,0,0,0,0,0,0,0,0.030322729917898774,1.1782907072354387,-0.2575474309167307,0.0198001312697171,0.042439047746585905,18101.24736859684,1692.6588233965765
ŚŚ_Gaus_Noise_seed_1,2020-12-14,4,0,0,1,0,0,0,0,0,0,0,0,-0.2024148057474177,-0.0939876272492008,-0.35309956335026604,-0.2433527500735236,0.09261093340172216,18508.230121739034,1811.1709008192033
ŚŚ_Gaus_Noise_seed_1,2020-12-15,5,0,0,1,0,0,0,0,0,0,0,0,-0.1859106568543888,-0.010374320236271746,-0.3250848665756902,-0.23628082224449493,0.10077218498952051,18811.325158143834,1686.0341412923574
ŚŚ_Gaus_Noise_seed_1,2020-12-16,6,0,0,1,0,0,0,0,0,0,0,0,-0.16576753867510136,0.00975166257151233,-0.3245873703674274,-0.24343714796807517,0.08820698522167608,19442.928356427547,1674.0080590437346
ŚŚ_Gaus_Noise_seed_1,2020-12-17,7,0,0,1,0,0,0,0,0,0,0,0,-0.1460714737320801,0.05749065412349923,-0.31547565034666725,-0.23865927577101884,0.08768262779761804,18366.178840434204,1753.156832060117
ŚŚ_Gaus_Noise_seed_1,2020-12-18,1,0,0,1,0,0,0,0,0,0,0,0,-0.1783404122379459,0.049897951947997385,-0.2910386645273054,-0.22414785284818164,0.08908338292496373,18180.81171878301,1656.4898648794942
ŚŚ_Gaus_Noise_seed_1,2020-12-19,2,0,0,1,0,0,0,0,0,0,0,0,-0.22048108881839837,-0.019923611218656746,-0.22046826785434567,-0.019979560482467688,0.04998746125586378,18420.814223189183,1574.1113306265222
ŚŚ_Gaus_Noise_seed_1,2020-12-20,3,0,0,1,0,0,0,0,0,0,0,0,0.1537976016957201,1.6563236755039406,-0.20477375967673478,0.08170412611758332,0.0399862761146135,17597.683159382024,1627.1833058783968
ŚŚ_Gaus_Noise_seed_1,2020-12-21,4,0,0,1,0,0,0,0,0,0,0,0,-0.03971521076324417,0.107494638142779,-0.2965407658223281,-0.28061630198156573,0.08120168378045,19215.68302369165,1646.7018461162638
ŚŚ_Gaus_Noise_seed_1,2020-12-22,5,0,0,1,0,0,0,0,0,0,0,0,-0.040751928933516465,0.2051356460321236,-0.3055610877135555,-0.3021606261007751,0.08978248699937436,17369.41896656869,1657.297726303629
ŚŚ_Gaus_Noise_seed_1,2020-12-23,6,0,0,1,0,0,0,0,0,0,0,0,0.048626571671760155,0.37021440767423214,-0.2876562421605977,-0.3708886540690551,0.09600540242926323,17073.995372313966,1615.166628752436
ŚŚ_Gaus_Noise_seed_1,2020-12-24,7,0,0,1,0,0,0,0,0,0,0,0,-0.4989735051981388,-0.26159085728064846,-0.5609903796241749,-0.7694259060984288,0.17511996906062305,17168.74338918193,1572.6975765847187
ŚŚ_Gaus_Noise_seed_1,2020-12-25,1,0,0,1,0,0,0,0,0,0,0,0,-0.883077379995098,-0.8719852303605844,-0.7782579445021223,-0.9157442025109314,0.24695008262988596,16862.402615949177,1631.1345168448756
ŚŚ_Gaus_Noise_seed_1,2020-12-26,2,0,0,1,0,0,0,0,0,0,0,0,-0.848060546105873,-0.8088021897787638,-0.6308287793491497,-0.5545095419507999,0.10348132958160833,15725.07237043684,1624.6674864154638
ŚŚ_Gaus_Noise_seed_1,2020-12-27,3,0,0,1,0,0,0,0,0,0,0,0,-0.6036907823931,-0.33989735639976376,-0.41317778359068663,-0.18253908569459543,0.04890039115918633,16638.955782017496,1613.1251609476221
ŚŚ_Gaus_Noise_seed_1,2020-12-28,4,0,0,1,0,0,0,0,0,0,0,0,-0.2784107304846692,-0.09632819197324932,-0.45406256466869194,-0.41683349863571284,0.13610118109731473,17249.73870513038,1625.4629408439907
ŚŚ_Gaus_Noise_seed_1,2020-12-29,5,0,0,1,0,0,0,0,0,0,0,0,-0.25824140084262476,0.0,-0.44165227917254873,-0.4093107378876624,0.14422350833221512,16830.286930446207,1539.8623024996027
ŚŚ_Gaus_Noise_seed_1,2020-12-30,6,0,0,1,0,0,0,0,0,0,0,0,-0.19172183971901616,0.24443153980386545,-0.3884213423575645,-0.37090832056882583,0.11225872629266558,16490.495930184232,1540.7916423383701
ŚŚ_Gaus_Noise_seed_1,2020-12-31,7,0,0,1,0,0,0,0,0,0,0,0,-0.3961708076465139,0.1465145946441196,-0.5392997693345296,-0.5897766484250782,0.16836304747532932,15636.302613214435,1568.0080045922637
ŚŚ_Gaus_Noise_seed_1,2021-01-01,1,0,0,1,0,0,0,0,0,0,0,0,-0.8430174091880025,-0.8945412311237122,-0.7901516997466034,-0.8542652756403004,0.2728276589423242,16509.747767702138,1632.4210845965845
ŚŚ_Gaus_Noise_seed_1,2021-01-02,2,0,0,1,0,0,0,0,0,0,0,0,-0.47825392866666844,-0.21968328186171923,-0.4924414067121545,-0.2785183845658442,0.09725814755536266,15769.286481031177,1592.3435383915814
ŚŚ_Gaus_Noise_seed_1,2021-01-03,3,0,0,1,0,0,0,0,0,0,0,0,-0.5712066761176815,-0.41351270304301635,-0.4413485144407977,-0.1309564194290956,0.07762741259741937,17257.810352373515,1686.4734916357365
ŚŚ_Gaus_Noise_seed_1,2021-01-04,4,0,0,1,0,0,0,0,0,0,0,0,-0.2751153220207718,-0.04871367866961441,-0.41826265066433616,-0.3082695069908458,0.12067722060035149,17201.417656195634,1563.7516433143903
ŚŚ_Gaus_Noise_seed_1,2021-01-05,5,0,0,1,0,0,0,0,0,0,0,0,-0.24907518049072344,0.13585068984562967,-0.41825012618084423,-0.3315593729568292,0.11440779499060542,16757.162099610105,1646.5468107037075
ŚŚ_Gaus_Noise_seed_1,2021-01-06,6,0,0,1,0,0,0,0,0,0,0,0,-0.8209505426292987,-0.8041292447330369,-0.6442289492152047,-0.760457715508241,0.28332886365147825,16021.750459442,1719.3367764243385
ŚŚ_Gaus_Noise_seed_1,2021-01-07,7,0,0,1,0,0,0,0,0,0,0,0,-0.288764556697991,-0.009844309188577496,-0.40420012850252635,-0.27851236415923314,0.10684292468421419,16831.086818898562,1540.9079410182005
ŚŚ_Gaus_Noise_seed_1,2021-01-08,1,0,0,1,0,0,0,0,0,0,0,0,-0.3036157114467757,-0.018969746760166207,-0.4301338901083125,-0.2675679452218065,0.11141766572387106,16185.969479135245,1611.5450905855328
ŚŚ_Gaus_Noise_seed_1,2021-01-09,2,0,0,1,0,0,0,0,0,0,0,0,-0.3828711150486509,-0.09358152204899732,-0.40620908915381226,-0.07732282550217245,0.06788278921708846,17865.34956041052,1663.0627421119868
ŚŚ_Gaus_Noise_seed_1,2021-01-10,3,0,0,1,0,0,0,0,0,0,0,0,-0.5075167234861452,-0.301688637142001,-0.40178729474973374,-0.06755279557360767,0.05964603846905957,16997.567084956012,1616.110425980027
ŚŚ_Gaus_Noise_seed_1,2021-01-11,4,0,0,1,0,0,0,0,0,0,0,0,-0.24520214663839016,-0.07290092142155594,-0.3747756693985688,-0.25234294086393577,0.09073231753082471,15871.477041434544,1668.5715222465033
ŚŚ_Gaus_Noise_seed_1,2021-01-12,5,0,0,1,0,0,0,0,0,0,0,0,-0.3022339572021413,-0.09098024431714566,-0.42761442442163156,-0.25124514902271,0.0964932208770164,16652.35123384273,1584.4464431020479
ŚŚ_Gaus_Noise_seed_1,2021-01-13,6,0,0,1,0,0,0,0,0,0,0,0,-0.31818988817331045,-0.10984545651860844,-0.40500997387280996,-0.25897209805596333,0.09548881232039945,16468.556807117166,1718.2128432779475
ŚŚ_Gaus_Noise_seed_1,2021-01-14,7,0,0,1,0,0,0,0,0,0,0,0,-0.3273299814165833,-0.08904241668673102,-0.409552782993944,-0.26350940837149484,0.0889312575119324,15941.354403623587,1645.650964548536
ŚŚ_Gaus_Noise_seed_1,2021-01-15,1,0,0,1,0,0,0,0,0,0,0,0,-0.3647519976590994,-0.0968373788930927,-0.43851971716080596,-0.2766164398494676,0.08678967095594234,16991.986196750593,1734.258074153274
ŚŚ_Gaus_Noise_seed_1,2021-01-16,2,0,0,1,0,0,0,0,0,0,0,0,-0.47449881568215807,-0.1690731207478694,-0.43798866046339047,-0.1182125818619102,0.0598632408772391,14912.938122578007,1540.5587450412265
ŚŚ_Gaus_Noise_seed_1,2021-01-17,3,0,0,1,0,0,0,0,0,0,0,0,-0.5887901053088079,-0.42421634333929664,-0.4352007719049261,-0.10259860804210284,0.050751065548390296,16198.494810757016,1615.4806615570876
ŚŚ_Gaus_Noise_seed_1,2021-01-18,4,0,0,1,0,0,0,0,0,0,0,0,-0.36396022267217815,-0.1695986705458125,-0.4557524667127906,-0.28236088502265905,0.10228625441573541,16037.614450103876,1546.7313390990712
ŚŚ_Gaus_Noise_seed_1,2021-01-19,5,0,0,1,0,0,0,0,0,0,0,0,-0.38363980178973084,-0.1407923986234015,-0.4320244623640784,-0.25144458444672213,0.10460082009687216,15127.672649290287,1592.7771456680557
ŚŚ_Gaus_Noise_seed_1,2021-01-20,6,0,0,1,0,0,0,0,0,0,0,0,-0.31611523488977217,-0.09868527582094741,-0.41517949168630947,-0.24242069716526846,0.09937831016196551,15570.2163216539,1566.964918880963
ŚŚ_Gaus_Noise_seed_1,2021-01-21,7,0,0,1,0,0,0,0,0,0,0,0,-0.3171216780629572,-0.052784962133336104,-0.4151672049158863,-0.22905952306294514,0.07835994498900975,14391.364751355342,1550.8357958935335
ŚŚ_Gaus_Noise_seed_1,2021-01-22,1,0,0,1,0,0,0,0,0,0,0,0,-0.35364360446567167,-0.06860016117003997,-0.4079683008428651,-0.21943713231761763,0.08942401097262632,14140.946795578011,1582.5111011592487
ŚŚ_Gaus_Noise_seed_1,2021-01-23,2,0,0,1,0,0,0,0,0,0,0,0,-0.40821665587788636,-0.12212932477587259,-0.4176408502671302,-0.07066410258802767,0.058282813985606974,14722.517343721489,1433.457659891158
ŚŚ_Gaus_Noise_seed_1,2021-01-24,3,0,0,1,0,0,0,0,0,0,0,0,-0.5804325630459704,-0.39794443704652455,-0.4486419888613237,-0.08350155670156875,0.05828541392682331,15244.748858699902,1542.517870539023
ŚŚ_Gaus_Noise_seed_1,2021-01-25,4,0,0,1,0,0,0,0,0,0,0,0,-0.36194169631837814,-0.15361382699769063,-0.40343174607727283,-0.2401314542532531,0.08921428773559995,14125.32289810707,1479.333796358509
ŚŚ_Gaus_Noise_seed_1,2021-01-26,5,0,0,1,0,0,0,0,0,0,0,0,-0.36624591774381365,-0.13330506489761387,-0.41011020144291904,-0.22824041129103093,0.09922377251706321,14385.04010373601,1436.0737147711384
ŚŚ_Gaus_Noise_seed_1,2021-01-27,6,0,0,1,0,0,0,0,0,0,0,0,-0.35134560576010543,-0.1271485330587216,-0.4230740237771799,-0.24183335807135234,0.1035068840343977,14732.241500475713,1515.2877162356315
ŚŚ_Gaus_Noise_seed_1,2021-01-28,7,0,0,1,0,0,0,0,0,0,0,0,-0.3490776074052746,-0.08941118805597734,-0.4038137867957774,-0.23154266672344104,0.0928927256770441,14176.464612712307,1453.0997469638576
ŚŚ_Gaus_Noise_seed_1,2021-01-29,1,0,0,1,0,0,0,0,0,0,0,0,-0.3477820465578195,-0.05631422129314159,-0.38155464661122407,-0.21862646655284396,0.08656391700550486,14072.302387757949,1387.399643290498
ŚŚ_Gaus_Noise_seed_1,2021-01-30,2,0,0,1,0,0,0,0,0,0,0,0,-0.4255774581618439,-0.1396594505356487,-0.349837837847992,-0.07156980516401716,0.06105602479145542,13326.277297701185,1388.9138632459342
ŚŚ_Gaus_Noise_seed_1,2021-01-31,3,0,0,1,0,0,0,0,0,0,0,0,-0.3036546381107594,0.7348696029324415,-0.324154110724617,0.03870714811884834,0.04114250088597858,14023.335078609078,1302.3516761191306
ŚŚ_Gaus_Noise_seed_1,2021-02-01,4,0,0,1,0,0,0,0,0,0,0,0,-0.27111621814364656,-0.13699559951375995,-0.37499394794530566,-0.23761048988757816,0.08794936729891324,13959.199778125258,1397.224879086615
ŚŚ_Gaus_Noise_seed_1,2021-02-02,5,0,0,1,0,0,0,0,0,0,0,0,-0.2812553569316112,-0.08774743534582025,-0.3851225426620973,-0.2225117658894474,0.09218737808273801,13036.099985810075,1312.1554245595607
ŚŚ_Gaus_Noise_seed_1,2021-02-03,6,0,0,1,0,0,0,0,0,0,0,0,-0.2706967094560544,-0.1033763582387506,-0.3738025374596674,-0.22132851145091884,0.0880044466421449,13094.898476121887,1402.7574512584101
ŚŚ_Gaus_Noise_seed_1,2021-02-04,7,0,0,1,0,0,0,0,0,0,0,0,-0.2739894910055236,-0.07608582499020711,-0.3612060275216177,-0.2270137476225217,0.09051577876277894,13134.625244191655,1363.0185930558873
ŚŚ_Gaus_Noise_seed_1,2021-02-05,1,0,0,1,0,0,0,0,0,0,0,0,-0.29385790255372324,-0.0093596345323262,-0.36029121540425674,-0.19497824762765237,0.08017879379689566,13333.355924550573,1213.2366653072029
ŚŚ_Gaus_Noise_seed_1,2021-02-06,2,0,0,1,0,0,0,0,0,0,0,0,-0.328254339429128,-0.10131372463304647,-0.3326902135550461,-0.057374208220620705,0.05303930962375079,12573.602119682544,1379.6685630044674
ŚŚ_Gaus_Noise_seed_1,2021-02-07,3,0,0,1,0,0,0,0,0,0,0,0,-0.6198102876028664,-0.4066229155184243,-0.4772966064967138,-0.10507236475784161,0.07195015297829666,11740.55363775395,1358.8445117812164
